id,created_at,heart_rate,spo2,temperature,humidity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ir_value,red_value,finger_detected,seizure
100415,2026-09-06 10:06:55.000 +0530,72.6,97.6,30,50.1,-0.237,-0.011,0.45,2.821,-0.012,0.251,2426,911,true,0
100416,2026-09-06 10:06:56.000 +0530,87.4,97.4,30,53.2,-0.24,0.158,0.425,1.977,1.009,1.328,2447,888,true,0
100417,2026-09-06 10:06:57.000 +0530,70.9,98.0,30,48.6,-0.196,0.079,0.461,2.168,1.201,1.459,2905,653,true,0
100418,2026-09-06 10:06:58.000 +0530,70.1,98.2,30,49.5,-0.147,0.083,0.322,3.386,0.552,1.389,2691,907,true,0
100419,2026-09-06 10:06:59.000 +0530,72.2,97.6,30,47.8,-0.151,0.088,0.315,2.636,0.335,0.311,2776,804,true,0
100420,2026-09-06 10:07:00.000 +0530,67.0,98.1,30,49.0,-0.271,0.185,0.237,2.678,0.85,0.746,2675,840,true,0
100421,2026-09-06 10:07:01.000 +0530,70.7,97.9,30,47.3,-0.143,0.038,0.414,1.877,1.684,1.195,2458,804,true,0
100422,2026-09-06 10:07:02.000 +0530,69.5,97.8,30,48.3,-0.199,-0.029,0.342,2.186,0.348,1.211,2715,977,true,0
100423,2026-09-06 10:07:03.000 +0530,77.3,97.9,30,51.5,-0.17,-0.038,0.424,1.551,1.097,1.063,2583,900,true,0
100424,2026-09-06 10:07:04.000 +0530,81.2,97.6,30,50.0,-0.099,0.191,0.433,0.304,0.617,0.833,2668,823,true,0
100425,2026-09-06 10:07:05.000 +0530,72.6,97.4,30,50.7,-0.241,-0.007,0.427,2.467,1.107,1.121,2616,849,true,0
100426,2026-09-06 10:07:06.000 +0530,70.2,97.8,30,49.4,-0.177,0.133,0.314,2.783,0.847,1.134,2695,912,true,0
100427,2026-09-06 10:07:07.000 +0530,69.7,97.6,30,52.3,-0.218,0.115,0.332,1.374,0.704,1.134,2576,858,true,0
100428,2026-09-06 10:07:08.000 +0530,71.5,98.1,30,51.1,-0.179,0.094,0.305,2.224,0.314,0.734,2844,807,true,0
100429,2026-09-06 10:07:09.000 +0530,70.8,97.7,30,47.7,-0.247,0.004,0.482,1.779,0.518,1.04,2856,755,true,0
100430,2026-09-06 10:07:10.000 +0530,68.6,98.1,30,47.7,-0.257,0.091,0.376,3.568,0.126,0.482,2483,968,true,0
100431,2026-09-06 10:07:11.000 +0530,69.5,97.2,30,49.1,-0.111,0.095,0.297,2.715,0.986,1.526,2626,878,true,0
100432,2026-09-06 10:07:12.000 +0530,81.4,98.6,30,48.8,-0.284,-0.02,0.271,1.835,0.283,1.252,2236,844,true,0
100433,2026-09-06 10:07:13.000 +0530,70.6,98.3,30,48.1,-0.182,0.007,0.373,1.024,0.745,1.514,3067,976,true,0
100434,2026-09-06 10:07:14.000 +0530,68.8,97.7,30,49.3,-0.34,0.036,0.439,3.787,0.852,1.071,2821,789,true,0
100435,2026-09-06 10:07:15.000 +0530,69.8,98.4,30,49.8,-0.132,-0.053,0.443,1.35,0.897,1.0,2831,969,true,0
100436,2026-09-06 10:07:16.000 +0530,68.9,98.4,30,53.4,-0.242,0.163,0.408,1.646,1.05,0.87,2864,893,true,0
100437,2026-09-06 10:07:17.000 +0530,74.5,98.0,30,50.4,-0.154,0.122,0.281,2.739,1.216,1.179,2773,840,true,0
100438,2026-09-06 10:07:18.000 +0530,80.4,97.2,30,53.6,-0.255,0.118,0.292,2.527,0.205,0.856,2585,907,true,0
100439,2026-09-06 10:07:19.000 +0530,65.5,98.8,30,49.6,-0.081,0.078,0.371,2.231,1.257,1.055,2508,906,true,0
100440,2026-09-06 10:07:20.000 +0530,76.1,98.0,30,48.9,-0.336,0.114,0.283,1.486,0.878,1.378,2514,875,true,0
100441,2026-09-06 10:07:21.000 +0530,72.0,98.3,30,48.9,-0.166,0.038,0.268,1.991,0.379,0.904,2931,888,true,0
100442,2026-09-06 10:07:22.000 +0530,73.3,97.8,30,50.9,-0.119,0.168,0.578,1.764,0.771,0.615,3033,969,true,0
100443,2026-09-06 10:07:23.000 +0530,78.8,98.3,30,45.5,-0.1,0.127,0.371,1.339,1.004,1.105,2736,823,true,0
100444,2026-09-06 10:07:24.000 +0530,68.4,98.0,30,48.5,-0.061,0.049,0.345,2.208,1.215,0.729,2667,811,true,0
100445,2026-09-06 10:07:25.000 +0530,79.2,98.2,30,51.1,-0.055,0.072,0.303,1.537,1.061,1.206,2786,855,true,0
100446,2026-09-06 10:07:26.000 +0530,76.7,98.3,30,50.3,-0.162,0.108,0.312,1.75,0.1,1.209,2680,1008,true,0
100447,2026-09-06 10:07:27.000 +0530,65.1,98.1,30,49.1,-0.161,0.1,0.392,1.813,-0.412,1.028,2717,849,true,0
100448,2026-09-06 10:07:28.000 +0530,67.4,98.3,30,53.7,-0.265,0.163,0.351,1.603,0.875,1.307,2605,1010,true,0
100449,2026-09-06 10:07:29.000 +0530,74.1,97.4,30,52.7,-0.244,0.086,0.358,1.91,1.043,0.831,2500,739,true,0
100450,2026-09-06 10:07:30.000 +0530,73.4,97.9,30,49.1,-0.118,0.06,0.488,1.221,0.56,1.238,2914,959,true,0
100451,2026-09-06 10:07:31.000 +0530,67.3,98.5,30,47.3,-0.245,0.056,0.286,3.045,0.888,1.399,2542,783,true,0
100452,2026-09-06 10:07:32.000 +0530,76.3,98.0,30,51.9,-0.188,0.136,0.356,2.164,1.392,1.451,2511,789,true,0
100453,2026-09-06 10:07:33.000 +0530,80.8,97.8,30,49.6,-0.174,0.051,0.255,0.572,-0.137,0.631,2920,834,true,0
100454,2026-09-06 10:07:34.000 +0530,73.9,98.6,30,49.4,-0.143,0.054,0.195,2.766,0.739,0.693,2737,923,true,0
100455,2026-09-06 10:07:35.000 +0530,74.8,97.5,30,51.2,-0.14,0.065,0.263,2.339,1.133,0.792,2791,973,true,0
100456,2026-09-06 10:07:36.000 +0530,79.3,98.7,30,53.4,-0.092,0.022,0.375,2.188,0.46,0.885,2339,950,true,0
100457,2026-09-06 10:07:37.000 +0530,78.2,98.6,30,49.3,-0.213,0.188,0.436,1.41,-0.126,0.92,2508,904,true,0
100458,2026-09-06 10:07:38.000 +0530,78.9,97.3,30,48.1,-0.001,0.084,0.388,1.165,-0.046,0.664,2528,982,true,0
100459,2026-09-06 10:07:39.000 +0530,68.3,98.4,30,50.3,-0.399,0.042,0.428,2.43,0.752,0.497,2723,918,true,0
100460,2026-09-06 10:07:40.000 +0530,71.6,98.2,30,46.5,-0.251,0.032,0.448,2.576,0.682,0.809,2800,1005,true,0
100461,2026-09-06 10:07:41.000 +0530,69.2,97.7,30,51.5,-0.235,0.161,0.394,1.246,0.796,0.997,2997,943,true,0
100462,2026-09-06 10:07:42.000 +0530,76.4,98.1,30,47.8,-0.316,0.107,0.382,1.677,0.001,0.619,2797,909,true,0
100463,2026-09-06 10:07:43.000 +0530,70.8,97.5,30,50.2,-0.213,0.045,0.362,2.226,0.481,1.582,2594,912,true,0
100464,2026-09-06 10:07:44.000 +0530,66.2,97.5,30,52.0,-0.183,0.033,0.378,1.206,1.075,0.08,2631,844,true,0
100465,2026-09-06 10:07:45.000 +0530,80.5,97.9,30,53.4,-0.164,-0.035,0.29,1.601,0.84,1.133,2461,955,true,0
100466,2026-09-06 10:07:46.000 +0530,68.9,97.8,30,50.3,-0.074,0.16,0.244,1.099,1.102,1.04,2813,902,true,0
100467,2026-09-06 10:07:47.000 +0530,80.2,98.4,30,49.2,-0.151,-0.033,0.331,1.492,0.428,0.672,2339,987,true,0
100468,2026-09-06 10:07:48.000 +0530,72.9,97.9,30,52.7,-0.093,0.05,0.365,1.276,0.956,1.007,2864,958,true,0
100469,2026-09-06 10:07:49.000 +0530,77.9,98.3,30,48.1,-0.174,0.198,0.315,1.458,0.916,1.586,2513,731,true,0
100470,2026-09-06 10:07:50.000 +0530,70.9,98.0,30,50.0,-0.24,0.035,0.284,2.288,0.9,0.445,2985,931,true,0
100471,2026-09-06 10:07:51.000 +0530,76.8,97.9,30,48.3,-0.073,0.179,0.331,0.945,0.593,1.207,2629,844,true,0
100472,2026-09-06 10:07:52.000 +0530,74.8,97.6,30,52.4,-0.147,0.03,0.367,2.888,-0.033,1.072,2953,1027,true,0
100473,2026-09-06 10:07:53.000 +0530,69.2,98.1,30,53.0,-0.347,-0.061,0.362,2.399,0.656,0.885,2930,1003,true,0
100474,2026-09-06 10:07:54.000 +0530,71.0,98.1,30,54.0,-0.312,0.005,0.279,1.161,1.147,1.813,2747,876,true,0
100475,2026-09-06 10:07:55.000 +0530,77.6,97.5,30,50.5,-0.166,0.032,0.334,0.704,0.707,1.312,2367,829,true,0
100476,2026-09-06 10:07:56.000 +0530,71.6,97.8,30,50.5,-0.177,0.078,0.215,2.251,1.121,1.09,2381,916,true,0
100477,2026-09-06 10:07:57.000 +0530,76.4,97.5,30,53.1,-0.071,0.089,0.391,1.868,0.557,1.485,2873,943,true,0
100478,2026-09-06 10:07:58.000 +0530,71.4,98.7,30,48.0,-0.113,0.092,0.372,0.386,0.188,1.346,2562,957,true,0
100479,2026-09-06 10:07:59.000 +0530,67.4,97.3,30,52.4,-0.21,0.096,0.293,2.285,1.113,0.855,2787,782,true,0
100480,2026-09-06 10:08:00.000 +0530,83.0,98.5,30,49.9,-0.087,0.045,0.38,1.749,0.377,1.364,2626,932,true,0
100481,2026-09-06 10:08:01.000 +0530,72.3,97.9,30,49.2,-0.141,0.074,0.419,2.597,1.128,0.828,2819,888,true,0
100482,2026-09-06 10:08:02.000 +0530,73.9,97.6,30,51.8,-0.227,0.029,0.418,2.285,0.274,1.037,2903,977,true,0
100483,2026-09-06 10:08:03.000 +0530,71.3,97.4,30,53.2,-0.141,-0.081,0.419,0.226,1.376,1.296,2629,907,true,0
100484,2026-09-06 10:08:04.000 +0530,77.3,97.8,30,50.3,-0.22,0.187,0.187,2.038,0.212,0.936,2573,1078,true,0
100485,2026-09-06 10:08:05.000 +0530,71.4,97.9,30,52.3,-0.241,0.034,0.5,2.625,0.794,1.844,2586,843,true,0
100486,2026-09-06 10:08:06.000 +0530,70.0,98.6,30,52.9,-0.25,-0.047,0.286,2.23,1.117,1.455,2766,948,true,0
100487,2026-09-06 10:08:07.000 +0530,60.8,98.1,30,49.9,-0.253,0.142,0.441,3.572,0.632,0.721,3039,878,true,0
100488,2026-09-06 10:08:08.000 +0530,71.4,97.3,30,51.8,-0.133,0.096,0.394,2.443,0.88,1.412,2853,913,true,0
100489,2026-09-06 10:08:09.000 +0530,71.3,98.4,30,50.3,-0.257,0.229,0.272,2.531,0.937,1.307,2693,906,true,0
100490,2026-09-06 10:08:10.000 +0530,73.0,96.6,30,53.3,-0.265,0.089,0.561,1.225,0.523,0.912,2340,839,true,0
100491,2026-09-06 10:08:11.000 +0530,66.9,98.3,30,46.3,-0.135,0.148,0.321,2.757,0.906,0.68,2751,913,true,0
100492,2026-09-06 10:08:12.000 +0530,69.8,97.5,30,55.2,-0.203,0.095,0.266,1.792,0.629,0.868,2582,897,true,0
100493,2026-09-06 10:08:13.000 +0530,71.2,98.6,30,49.0,-0.229,0.11,0.397,1.389,0.5,1.205,2405,1055,true,0
100494,2026-09-06 10:08:14.000 +0530,75.5,97.8,30,48.4,-0.056,0.074,0.315,3.406,1.061,0.932,2779,877,true,0
100495,2026-09-06 10:08:15.000 +0530,72.2,97.9,30,52.7,-0.042,-0.072,0.536,2.819,0.706,0.849,2364,984,true,0
100496,2026-09-06 10:08:16.000 +0530,68.5,98.3,30,47.3,-0.167,0.114,0.275,2.688,1.332,1.172,2778,849,true,0
100497,2026-09-06 10:08:17.000 +0530,68.8,97.8,30,50.6,-0.216,0.254,0.396,1.219,0.28,0.392,2518,941,true,0
100498,2026-09-06 10:08:18.000 +0530,72.6,97.7,30,51.6,-0.17,0.079,0.347,0.945,0.054,0.718,2558,843,true,0
100499,2026-09-06 10:08:19.000 +0530,73.1,97.8,30,50.3,-0.173,0.046,0.416,2.252,0.836,0.869,2774,948,true,0
100500,2026-09-06 10:08:20.000 +0530,64.4,98.5,30,51.8,-0.385,0.05,0.214,1.881,0.764,1.142,2704,812,true,0
100501,2026-09-06 10:08:21.000 +0530,80.5,97.3,30,49.0,-0.248,-0.018,0.437,2.597,0.725,0.949,2527,892,true,0
100502,2026-09-06 10:08:22.000 +0530,69.5,98.0,30,50.1,-0.168,0.121,0.414,3.58,0.2,0.568,2481,886,true,0
100503,2026-09-06 10:08:23.000 +0530,66.0,97.7,30,52.0,-0.069,0.14,0.431,1.577,0.575,1.308,2855,766,true,0
100504,2026-09-06 10:08:24.000 +0530,67.1,97.5,30,53.2,-0.056,0.103,0.377,3.554,0.857,1.196,2767,926,true,0
100505,2026-09-06 10:08:25.000 +0530,80.7,98.4,30,49.8,-0.179,-0.036,0.387,2.101,0.812,0.595,2784,913,true,0
100506,2026-09-06 10:08:26.000 +0530,74.0,98.2,30,47.6,-0.164,-0.074,0.398,3.654,0.83,1.299,2993,973,true,0
100507,2026-09-06 10:08:27.000 +0530,85.4,97.6,30,51.5,-0.329,0.08,0.355,3.038,1.074,1.268,2825,904,true,0
100508,2026-09-06 10:08:28.000 +0530,75.5,98.4,30,49.1,-0.164,0.075,0.371,2.924,0.612,0.677,2536,860,true,0
100509,2026-09-06 10:08:29.000 +0530,77.0,97.9,30,52.1,-0.187,0.129,0.525,3.505,0.821,1.119,2900,989,true,0
100510,2026-09-06 10:08:30.000 +0530,72.2,97.4,30,51.0,-0.151,0.118,0.294,1.592,1.075,0.943,2559,881,true,0
100511,2026-09-06 10:08:31.000 +0530,76.0,97.7,30,52.2,-0.319,0.096,0.476,4.637,0.535,1.009,2456,939,true,0
100512,2026-09-06 10:08:32.000 +0530,76.4,98.1,30,52.1,-0.054,0.175,0.379,1.959,1.014,0.951,2245,780,true,0
100513,2026-09-06 10:08:33.000 +0530,80.8,98.7,30,48.9,-0.224,-0.01,0.33,3.398,0.481,0.722,2458,914,true,0
100514,2026-09-06 10:08:34.000 +0530,69.3,98.3,30,53.9,-0.153,0.113,0.237,2.019,0.806,1.12,2764,909,true,0
100515,2026-09-06 10:08:35.000 +0530,68.2,96.8,30,52.6,-0.136,0.16,0.376,2.182,0.706,0.402,2732,855,true,0
100516,2026-09-06 10:08:36.000 +0530,71.0,97.5,30,52.4,-0.136,0.012,0.369,1.94,-0.004,1.329,2584,941,true,0
100517,2026-09-06 10:08:37.000 +0530,70.0,98.4,30,51.1,-0.157,0.034,0.325,1.105,1.068,1.415,2614,903,true,0
100518,2026-09-06 10:08:38.000 +0530,70.7,97.3,30,48.2,-0.355,0.101,0.27,1.967,-0.23,1.031,2575,856,true,0
100519,2026-09-06 10:08:39.000 +0530,78.4,97.9,30,50.7,-0.162,0.025,0.349,1.813,0.948,0.798,2836,937,true,0
100520,2026-09-06 10:08:40.000 +0530,71.1,98.4,30,49.3,-0.264,0.005,0.375,1.843,0.593,1.299,2859,908,true,0
100521,2026-09-06 10:08:41.000 +0530,64.3,98.2,30,48.8,-0.213,0.187,0.151,0.775,0.45,1.242,2406,844,true,0
100522,2026-09-06 10:08:42.000 +0530,80.1,98.4,30,52.6,-0.193,0.017,0.293,1.498,0.322,1.161,2882,799,true,0
100523,2026-09-06 10:08:43.000 +0530,77.3,97.5,30,51.2,-0.119,0.078,0.37,3.303,1.265,1.369,2835,936,true,0
100524,2026-09-06 10:08:44.000 +0530,82.2,98.4,30,50.8,-0.167,-0.017,0.304,3.369,0.302,1.178,2756,968,true,0
100525,2026-09-06 10:08:45.000 +0530,70.1,97.6,30,49.3,-0.076,0.093,0.418,1.203,0.907,1.871,2690,822,true,0
100526,2026-09-06 10:08:46.000 +0530,79.7,97.8,30,48.3,-0.295,0.117,0.282,1.305,0.57,1.149,2860,986,true,0
100527,2026-09-06 10:08:47.000 +0530,72.3,98.5,30,54.0,-0.15,0.099,0.223,2.779,0.536,0.786,2552,858,true,0
100528,2026-09-06 10:08:48.000 +0530,76.5,98.2,30,54.3,-0.3,0.1,0.244,2.451,0.901,1.048,2791,941,true,0
100529,2026-09-06 10:08:49.000 +0530,76.4,97.3,30,54.0,-0.11,0.062,0.507,2.198,1.11,1.239,2960,789,true,0
100530,2026-09-06 10:08:50.000 +0530,70.0,98.3,30,49.8,-0.08,0.041,0.375,2.301,0.621,0.19,2365,882,true,0
100531,2026-09-06 10:08:51.000 +0530,85.0,97.6,30,54.7,-0.197,0.116,0.375,1.33,0.4,0.824,2699,849,true,0
100532,2026-09-06 10:08:52.000 +0530,71.5,98.1,30,55.3,-0.257,0.1,0.271,1.505,0.098,1.604,2623,967,true,0
100533,2026-09-06 10:08:53.000 +0530,68.7,96.8,30,47.3,-0.283,0.164,0.357,1.851,1.167,0.901,2844,813,true,0
100534,2026-09-06 10:08:54.000 +0530,81.1,97.7,30,49.1,-0.265,0.06,0.423,1.804,0.768,0.835,2938,797,true,0
100535,2026-09-06 10:08:55.000 +0530,65.6,98.7,30,54.0,-0.201,0.11,0.376,1.474,0.881,1.713,2920,850,true,0
100536,2026-09-06 10:08:56.000 +0530,80.2,97.4,30,50.8,-0.101,-0.017,0.434,1.67,0.127,1.349,2625,760,true,0
100537,2026-09-06 10:08:57.000 +0530,78.0,97.2,30,48.3,-0.265,0.156,0.401,0.794,0.621,1.024,2944,932,true,0
100538,2026-09-06 10:08:58.000 +0530,67.9,97.4,30,52.1,-0.248,0.036,0.391,2.232,-0.221,0.905,2848,796,true,0
100539,2026-09-06 10:08:59.000 +0530,78.4,97.4,30,48.9,-0.329,0.095,0.342,3.217,0.991,0.444,2759,969,true,0
100540,2026-09-06 10:09:00.000 +0530,78.2,98.9,30,49.1,-0.169,0.248,0.452,1.464,0.166,0.455,2818,892,true,0
100541,2026-09-06 10:09:01.000 +0530,73.1,97.7,30,51.8,-0.202,0.11,0.219,3.432,1.113,1.375,2329,962,true,0
100542,2026-09-06 10:09:02.000 +0530,66.8,98.2,30,52.7,-0.142,0.21,0.363,1.354,0.515,1.007,2851,826,true,0
100543,2026-09-06 10:09:03.000 +0530,78.1,98.0,30,48.7,-0.238,0.101,0.334,2.604,0.136,0.486,2513,978,true,0
100544,2026-09-06 10:09:04.000 +0530,73.3,98.0,30,51.9,-0.243,-0.02,0.321,0.777,0.677,0.732,2752,914,true,0
100545,2026-09-06 10:09:05.000 +0530,72.2,98.3,30,46.9,-0.006,0.012,0.242,1.231,0.957,1.076,2588,859,true,0
100546,2026-09-06 10:09:06.000 +0530,70.2,98.3,30,50.0,-0.254,0.054,0.165,1.957,0.834,0.871,2609,978,true,0
100547,2026-09-06 10:09:07.000 +0530,75.6,98.2,30,50.8,-0.095,-0.016,0.348,0.173,0.553,1.701,2469,823,true,0
100548,2026-09-06 10:09:08.000 +0530,73.6,98.4,30,49.5,-0.064,0.076,0.441,3.275,0.356,0.477,2796,913,true,0
100549,2026-09-06 10:09:09.000 +0530,74.2,98.1,30,53.7,-0.441,0.169,0.371,1.898,0.359,1.431,2491,908,true,0
100550,2026-09-06 10:09:10.000 +0530,79.7,97.2,30,51.2,-0.166,0.047,0.397,2.831,0.595,1.729,2495,852,true,0
100551,2026-09-06 10:09:11.000 +0530,80.0,97.9,30,49.7,-0.079,0.136,0.276,0.501,1.222,1.086,2624,836,true,0
100552,2026-09-06 10:09:12.000 +0530,63.6,97.3,30,49.6,-0.068,0.144,0.303,1.258,1.152,0.869,3176,907,true,0
100553,2026-09-06 10:09:13.000 +0530,67.2,97.0,30,53.4,-0.22,-0.095,0.3,1.768,1.179,1.151,2673,921,true,0
100554,2026-09-06 10:09:14.000 +0530,85.1,98.5,30,51.9,-0.109,0.243,0.373,1.741,0.825,0.833,2727,844,true,0
100555,2026-09-06 10:09:15.000 +0530,74.1,97.3,30,52.1,-0.332,0.132,0.305,3.13,1.052,1.38,2806,827,true,0
100556,2026-09-06 10:09:16.000 +0530,63.6,98.1,30,50.9,-0.319,0.135,0.391,0.976,0.362,1.148,2859,916,true,0
100557,2026-09-06 10:09:17.000 +0530,70.5,98.1,30,49.5,-0.313,0.083,0.284,1.898,-0.005,1.293,2599,906,true,0
100558,2026-09-06 10:09:18.000 +0530,81.5,98.8,30,48.5,-0.207,0.101,0.372,2.112,0.987,1.23,2919,958,true,0
100559,2026-09-06 10:09:19.000 +0530,70.5,97.8,30,51.4,-0.239,0.079,0.323,1.572,0.844,1.318,3019,972,true,0
100560,2026-09-06 10:09:20.000 +0530,72.0,98.6,30,51.4,-0.245,0.041,0.508,1.664,0.786,1.207,2695,805,true,0
100561,2026-09-06 10:09:21.000 +0530,75.6,97.8,30,50.5,-0.164,0.109,0.229,2.176,1.317,0.332,2533,852,true,0
100562,2026-09-06 10:09:22.000 +0530,64.1,97.1,30,52.8,-0.229,0.015,0.337,2.391,0.87,1.015,3175,919,true,0
100563,2026-09-06 10:09:23.000 +0530,76.2,97.7,30,48.2,-0.303,0.119,0.363,1.496,0.577,1.371,2663,902,true,0
100564,2026-09-06 10:09:24.000 +0530,75.4,98.2,30,45.6,-0.356,0.105,0.304,1.726,0.099,0.72,2721,903,true,0
100565,2026-09-06 10:09:25.000 +0530,68.6,97.4,30,50.0,-0.209,-0.014,0.288,1.778,0.297,1.032,2492,848,true,0
100566,2026-09-06 10:09:26.000 +0530,70.0,97.2,30,50.8,-0.282,0.067,0.338,2.265,0.984,0.773,2493,914,true,0
100567,2026-09-06 10:09:27.000 +0530,78.3,97.8,30,50.2,-0.212,0.124,0.318,2.483,0.845,1.753,2570,981,true,0
100568,2026-09-06 10:09:28.000 +0530,78.0,97.4,30,51.8,-0.249,-0.092,0.41,0.963,0.64,0.379,2807,771,true,0
100569,2026-09-06 10:09:29.000 +0530,71.1,97.7,30,47.6,-0.163,0.114,0.321,1.772,-0.264,1.562,2659,945,true,0
100570,2026-09-06 10:09:30.000 +0530,74.9,98.0,30,49.3,-0.118,0.19,0.366,1.874,1.042,1.145,2633,876,true,0
100571,2026-09-06 10:09:31.000 +0530,74.6,98.4,30,52.1,-0.043,0.121,0.345,2.455,0.545,0.608,2563,804,true,0
100572,2026-09-06 10:09:32.000 +0530,78.8,97.8,30,51.6,-0.171,0.101,0.243,1.106,1.317,0.788,2782,909,true,0
100573,2026-09-06 10:09:33.000 +0530,67.1,97.3,30,49.9,-0.223,0.153,0.22,1.952,1.11,1.295,2650,933,true,0
100574,2026-09-06 10:09:34.000 +0530,77.1,97.6,30,52.3,-0.196,0.207,0.299,2.797,0.991,1.172,2705,834,true,0
100575,2026-09-06 10:09:35.000 +0530,72.5,97.8,30,48.5,-0.18,0.205,0.28,2.425,0.038,1.175,2747,836,true,0
100576,2026-09-06 10:09:36.000 +0530,76.8,98.1,30,50.8,-0.168,0.07,0.26,4.081,0.764,1.107,2715,797,true,0
100577,2026-09-06 10:09:37.000 +0530,67.2,97.2,30,51.6,-0.227,-0.02,0.284,1.917,0.268,1.306,2555,880,true,0
100578,2026-09-06 10:09:38.000 +0530,73.5,96.9,30,50.6,-0.377,0.053,0.323,1.172,0.822,1.422,2762,801,true,0
100579,2026-09-06 10:09:39.000 +0530,70.6,97.0,30,48.5,-0.178,0.136,0.42,2.166,0.61,0.432,3093,1055,true,0
100580,2026-09-06 10:09:40.000 +0530,73.5,98.2,30,49.8,-0.198,0.039,0.491,2.249,0.483,0.857,2744,789,true,0
100581,2026-09-06 10:09:41.000 +0530,76.4,98.0,30,51.3,-0.252,0.033,0.461,2.343,0.909,1.208,2684,823,true,0
100582,2026-09-06 10:09:42.000 +0530,83.0,97.9,30,50.4,-0.111,0.019,0.245,1.776,0.531,1.231,2762,792,true,0
100583,2026-09-06 10:09:43.000 +0530,70.3,97.3,30,50.4,-0.25,0.162,0.383,1.32,1.151,1.319,2735,874,true,0
100584,2026-09-06 10:09:44.000 +0530,83.7,98.4,30,50.9,-0.267,0.143,0.268,1.49,0.484,1.168,2511,901,true,0
100585,2026-09-06 10:09:45.000 +0530,63.2,98.4,30,50.9,-0.18,0.045,0.438,2.903,1.076,1.397,2759,873,true,0
100586,2026-09-06 10:09:46.000 +0530,75.3,98.6,30,45.7,-0.334,0.206,0.284,1.511,1.031,1.314,2801,910,true,0
100587,2026-09-06 10:09:47.000 +0530,63.4,99.1,30,52.7,-0.189,0.043,0.329,1.865,1.278,0.547,2771,1026,true,0
100588,2026-09-06 10:09:48.000 +0530,71.5,98.0,30,53.8,-0.291,0.125,0.193,1.31,0.778,0.61,2654,806,true,0
100589,2026-09-06 10:09:49.000 +0530,74.4,97.4,30,51.1,-0.352,0.124,0.285,3.278,0.516,0.691,2719,970,true,0
100590,2026-09-06 10:09:50.000 +0530,61.8,97.7,30,48.5,-0.298,-0.031,0.322,0.995,0.857,0.474,2614,887,true,0
100591,2026-09-06 10:09:51.000 +0530,71.0,97.9,30,48.8,-0.102,0.11,0.384,2.844,0.841,0.893,2804,883,true,0
100592,2026-09-06 10:09:52.000 +0530,82.7,98.1,30,53.7,-0.134,0.031,0.388,0.976,0.613,1.061,2725,888,true,0
100593,2026-09-06 10:09:53.000 +0530,69.2,98.2,30,49.2,-0.202,0.115,0.389,2.284,0.866,1.211,2830,932,true,0
100594,2026-09-06 10:09:54.000 +0530,71.5,98.2,30,49.4,-0.173,0.084,0.296,2.448,0.435,1.161,2461,993,true,0
100595,2026-09-06 10:09:55.000 +0530,76.4,98.2,30,47.9,-0.334,0.085,0.32,2.262,1.063,1.146,2527,944,true,0
100596,2026-09-06 10:09:56.000 +0530,71.0,98.2,30,49.5,-0.083,0.056,0.352,3.017,0.765,0.709,2637,916,true,0
100597,2026-09-06 10:09:57.000 +0530,71.8,97.7,30,50.2,-0.061,0.069,0.268,1.804,1.026,0.797,2901,900,true,0
100598,2026-09-06 10:09:58.000 +0530,76.0,97.6,30,50.5,-0.116,0.047,0.225,1.117,0.462,1.223,2539,831,true,0
100599,2026-09-06 10:09:59.000 +0530,72.5,98.0,30,48.0,-0.225,0.147,0.381,2.306,0.434,0.902,2475,940,true,0
100600,2026-09-06 10:10:00.000 +0530,78.2,97.9,30,48.9,-0.21,0.197,0.293,2.176,1.018,0.966,2464,924,true,0
100601,2026-09-06 10:10:01.000 +0530,81.6,98.1,30,50.4,-0.37,0.102,0.311,1.27,1.132,0.666,2718,813,true,0
100602,2026-09-06 10:10:02.000 +0530,75.7,97.3,30,50.8,-0.141,-0.011,0.315,1.341,0.952,0.394,2629,934,true,0
100603,2026-09-06 10:10:03.000 +0530,74.9,97.2,30,50.7,-0.12,0.05,0.353,2.157,0.547,1.774,2651,924,true,0
100604,2026-09-06 10:10:04.000 +0530,70.8,97.7,30,49.1,-0.276,0.083,0.317,3.702,0.636,0.769,2811,1022,true,0
100605,2026-09-06 10:10:05.000 +0530,66.0,98.6,30,49.6,-0.311,0.047,0.239,1.514,0.582,0.949,2746,919,true,0
100606,2026-09-06 10:10:06.000 +0530,73.6,98.6,30,53.0,-0.189,0.035,0.241,-0.234,0.549,0.596,2696,990,true,0
100607,2026-09-06 10:10:07.000 +0530,62.7,98.3,30,46.8,-0.021,0.133,0.112,3.073,0.62,1.522,2533,914,true,0
100608,2026-09-06 10:10:08.000 +0530,74.6,97.0,30,52.1,-0.277,0.117,0.403,2.017,1.097,1.224,2991,918,true,0
100609,2026-09-06 10:10:09.000 +0530,79.2,97.9,30,51.2,-0.165,0.132,0.325,1.743,0.069,1.08,2489,846,true,0
100610,2026-09-06 10:10:10.000 +0530,72.1,98.3,30,51.5,-0.214,0.1,0.279,3.231,1.268,0.79,2476,819,true,0
100611,2026-09-06 10:10:11.000 +0530,69.4,97.5,30,50.9,-0.132,0.093,0.367,1.76,1.246,1.564,2558,921,true,0
100612,2026-09-06 10:10:12.000 +0530,72.7,97.9,30,48.2,-0.222,0.146,0.46,2.757,0.75,1.471,2686,891,true,0
